BUYER_COUNTY,BUYER_STATE,year_x,DOSAGE_UNIT,TOT_POP,drugdensity,densitybins,TOT_MALE,TOT_FEMALE,WA_PER,BA_PER,IA_PER,H_PER,GRNDTOT,Poverty_Percent,Median_Income,ltHS,HS,sCorA,B+,ObesityPercent,democrat,republican,Unemp_Yearly_Rate,crimerate
MUSCATINE,IA,2010,72900,42745,1.71,1,21227,21518,95.93,1.57,0.48,15.92,2143,13.8,47583,16.35,34.4,30.1,19.15,34,57.06,41.3,7.97,0.05
NEWAYGO,MI,2006,72900,49215,1.48,1,24735,24480,96.02,1.6,0.69,4.92,1848.5,15.8,41855,17.35,40.6,28.85,13.2,26.7,43.15,55.42,7.43,0.04
PONTOTOC,MS,2012,72900,30305,2.41,2,14923,15382,83.1,14.79,0.52,5.9,925,18,39710,28.65,32.35,25.9,13.15,33,22.59,76.13,7.82,0.03
RICE,MN,2008,72900,62670,1.16,1,31818,30852,93.77,2.4,0.67,6.97,1541,9.2,58623,12.2,32.1,31.2,24.6,26.3,54.66,43.16,5.9,0.02
SEWARD,KS,2008,72900,22847,3.19,2,11725,11122,90.2,4.05,1.36,51.11,1409,13.4,44613,34.55,26.8,25.85,12.85,33.4,27.98,71.05,3.13,0.06
VAN WERT,OH,2008,72900,28759,2.53,2,14025,14734,97.35,1.36,0.15,2.23,746.25,8.1,46734,10.65,49.5,25.7,14.2,30.5,35.34,62.57,8.5,0.03
WILSON,TX,2010,72900,42918,1.7,1,21372,21546,95.69,1.69,0.87,38.24,927,12.1,55992,20.7,34.65,28.5,16.15,27.6,30.39,68.82,6.82,0.02
WOODFORD,KY,2011,72900,24936,2.92,2,11995,12941,92.73,5.06,0.18,6.65,570,11,54930,14.25,28.6,27.9,29.35,30.9,39.92,58.4,6.53,0.02
CHICKASAW,MS,2009,72890,18748,3.89,3,9139,9609,55.97,42.31,0.33,3.9,1289,27.6,29991,33.05,33.45,22.85,10.65,35,51.02,48.29,13.27,0.07
UPSHUR,TX,2010,72890,39309,1.85,1,19462,19847,88.17,8.74,0.91,6.65,1137,16.3,42508,20.1,35.05,30.9,14,31,22.31,76.69,8.79,0.03
BOURBON,KY,2007,72860,19629,3.71,3,9542,10087,91.93,6.42,0.24,4,885.25,16.1,41819,20.05,37.65,26.1,16.25,33.8,40.21,58.47,4.87,0.05
CRISP,GA,2008,72860,22259,3.27,2,10567,11692,53.44,43.8,0.36,3.19,2733.75,27.7,30881,26.6,37.5,22.7,13.2,31.6,40.86,58.6,5.91173503,0.12
PETTIS,MO,2008,72840,41129,1.77,1,20112,21017,93.27,3.48,0.63,6.88,2016,15,39787,18.95,33.4,31.3,16.35,30.2,38.07,60.51,6.22,0.05
MEADE,KY,2012,72830,29262,2.49,2,14661,14601,92.51,3.71,0.63,3.6,721,16.2,48452,17.15,37.8,30.7,14.35,35.9,37.76,60.52,9.77,0.02
NORTON CITY,VA,2006,72800,3709,19.63,4,1719,1990,90.13,6.9,0.08,1.59,739.75,20.3,28687,25.1,25.55,33.8,15.5,26.9,48.67,50.14,5.072493647,0.2
OTERO,CO,2009,72800,18640,3.91,3,9178,9462,93.26,1.51,2.17,39.83,1163,23.6,30373,19.5,29.45,34.5,16.55,25.5,44.11,54.23,6.83,0.06
UNION,GA,2008,72800,21138,3.44,3,10362,10776,95.8,2.28,0.42,2.11,987.5,13.8,40841,18.55,34.85,29.3,17.25,27.2,23.38,75.35,5.91173503,0.05
WAYNE,KY,2007,72800,20523,3.55,3,10076,10447,97.01,1.66,0.25,2.29,890.75,27,28154,34.6,37.15,18.95,9.3,31.1,31.45,67.09,6.55,0.04
ADDISON,VT,2011,72790,36967,1.97,1,18441,18526,95.5,0.91,0.25,1.98,536,11.1,54542,10.4,32.55,23.8,33.25,22.8,68.48,29.15,5.04,0.01
WRIGHT,MO,2009,72750,17855,4.07,3,8696,9159,96.23,1.14,0.83,2.02,583,29.4,27612,24.25,42.25,22.75,10.8,33.2,28.66,69.28,10.15,0.03
SEMINOLE,OK,2007,72730,24076,3.02,2,11801,12275,70.04,6.09,18.3,4.04,935.25,22.8,33207,21.35,35,30.7,13,32.5,35.87,64.13,5.47,0.04
HALE,TX,2011,72700,36383,2,1,18835,17548,90.87,5.85,1.54,57.04,1406,25.8,36142,29.35,31.25,24.15,15.25,29,25.81,73,7.46,0.04
LYON,NV,2006,72700,50309,1.45,1,25552,24757,91.97,1.67,2.32,15.02,1486.25,8.9,48481,16.5,32.25,38.25,13,26.2,36.35,61.26,5.95,0.03
PLUMAS,CA,2012,72700,19374,3.75,3,9686,9688,91.58,0.92,3.07,8.15,983,14.9,46450,9.2,26.6,44.15,20.05,24,40.07,56.94,14.03,0.05
SHOSHONE,ID,2009,72700,12706,5.72,3,6317,6389,94.72,0.58,1.93,3.13,470,14.8,35168,18.45,38.85,31.35,11.3,29.9,44.42,52.2,14.1,0.04
TELLER,CO,2009,72675,21665,3.35,3,11055,10610,94.05,1.66,1.29,6.01,1232,8.2,53928,5.45,24.45,37.2,32.9,18.7,34.31,63.57,7.52,0.06
CLARKE,AL,2006,72630,26715,2.72,2,12729,13986,55.3,43.38,0.35,1,520.25,25.6,29659,23.85,41,22.65,12.55,35.2,42.31,57.32,6.22,0.02
BLACKFORD,IN,2009,72600,13070,5.55,3,6472,6598,96.97,0.97,0.47,1.4,492,14.1,38371,15.5,49.7,24.1,10.7,33.1,47.06,51.37,14.05,0.04
JACKSON,WV,2007,72600,28291,2.57,2,13924,14367,98.13,0.55,0.23,0.62,402.75,15.7,40978,18.35,40.95,26.4,14.3,30.8,40.03,58.42,4.85,0.01
LINCOLN,WI,2010,72600,28743,2.53,2,14412,14331,97.73,0.58,0.37,1.18,2118,11.4,45092,13.7,40.05,30.8,15.45,29.1,52.44,45.84,11.32,0.07
MONTEZUMA,CO,2010,72600,25535,2.84,2,12605,12930,84.52,0.25,12.65,11.04,1277,17.4,41074,14.45,31.25,29.85,24.5,21.8,38.14,59.47,9.13,0.05
CANNON,TN,2011,72550,13724,5.29,3,6773,6951,96.81,1.35,0.23,1.6,775,21.8,36959,24.15,45.35,20.2,10.3,30.7,32.8,65.12,10.31,0.06
KITTITAS,WA,2009,72540,39548,1.83,1,19666,19882,92.58,1.14,1.28,7.14,2888,20.6,41563,10.85,27.5,31.05,30.6,26.4,44.64,53.21,9.13,0.07
